politician_name,politician_party,politician_chamber,politician_state,company,ticker,type,owner,traded_dt,published_dt,published_note,filed_after_days,size,size_low_usd,size_high_usd,price,price_usd,notional_low,notional_high,detail_url,politician,issuer,published,traded,filed_after,open,high,low,close,adj_close,volume,prev_close,ret_1d,fwd_ret_1d,roll5_ret,roll20_ret,short_name,sector,industry,market_cap,exchange,quote_type,size_low_pct_mcap,size_high_pct_mcap
Austin Scott,Republican,House,GA,Clean Energy Fuels Corp,CLNE,sell,spouse,2024-07-15,2025-08-14,,394.0,1K–15K,1000.0,15000.0,$2.66,2.66,2660.0,39900.0,https://www.capitoltrades.com/politicians/S001189,Austin ScottRepublicanHouseGA,Clean Energy Fuels CorpCLNE:US,14 Aug2025,15 Jul2024,days394,2.559999942779541,2.700000047683716,2.5299999713897705,2.6600000858306885,2.6600000858306885,1762100.0,2.5899999141693115,0.027027094201208968,0.0338345531072437,0.12236295960967765,-0.06338022316147586,Clean Energy Fuels Corp.,Energy,Oil & Gas Refining & Marketing,526293600.0,NMS,EQUITY,1.900080107377327e-06,2.8501201610659906e-05
Austin Scott,Republican,House,GA,Ford Motor Co,F,sell,spouse,2024-10-02,2025-08-14,,315.0,1K–15K,1000.0,15000.0,$10.48,10.48,10480.0,157200.0,https://www.capitoltrades.com/politicians/S001189,Austin ScottRepublicanHouseGA,Ford Motor CoF:US,14 Aug2025,2 Oct2024,days315,10.729999542236328,10.729999542236328,10.430000305175781,10.479999542236328,9.73755931854248,51457400.0,10.75,-0.025116321652434603,-0.0028625700650355412,0.005758106094344868,-0.04292239956306944,Ford Motor Company,Consumer Cyclical,Auto Manufacturers,45529595904.0,NYQ,EQUITY,2.1963735459205888e-08,3.2945603188808836e-07
Austin Scott,Republican,House,GA,Ford Motor Co,F,sell,spouse,2025-03-04,2025-08-14,,162.0,1K–15K,1000.0,15000.0,$9.12,9.12,9120.0,136800.0,https://www.capitoltrades.com/politicians/S001189,Austin ScottRepublicanHouseGA,Ford Motor CoF:US,14 Aug2025,4 Mar2025,days162,9.229999542236328,9.270000457763672,9.0600004196167,9.119999885559082,8.869729995727539,167500000.0,9.390000343322754,-0.028754041309026146,0.058114006537479446,-0.031847153747889545,-0.07785646420968381,Ford Motor Company,Consumer Cyclical,Auto Manufacturers,45529595904.0,NYQ,EQUITY,2.1963735459205888e-08,3.2945603188808836e-07
Austin Scott,Republican,House,GA,General Electric Co,GE,sell,undisclosed,2025-05-23,2025-08-14,,82.0,1K–15K,1000.0,15000.0,$232.79,232.79,232790.0,3491850.0,https://www.capitoltrades.com/politicians/S001189,Austin ScottRepublicanHouseGA,General Electric CoGE:US,14 Aug2025,23 May2025,days82,228.83999633789062,233.69000244140625,228.00999450683594,232.7899932861328,232.45053100585938,4234200.0,230.27000427246094,0.010943626902834236,0.03861852206900518,0.004357556787277597,0.17315930997635526,GE Aerospace,Industrials,Aerospace & Defense,284038856704.0,NYQ,EQUITY,3.5206450680869728e-09,5.280967602130459e-08
Austin Scott,Republican,House,GA,General Electric Co,GE,sell,spouse,2025-06-16,2025-08-14,,58.0,1K–15K,1000.0,15000.0,$236.54,236.54,236540.0,3548100.0,https://www.capitoltrades.com/politicians/S001189,Austin ScottRepublicanHouseGA,General Electric CoGE:US,14 Aug2025,16 Jun2025,days58,237.60000610351562,239.94000244140625,236.07000732421875,236.5399932861328,236.195068359375,4505600.0,236.60000610351562,-0.0002536467279572463,-0.0033397873871467976,-0.059146454633370954,0.020536692259492374,GE Aerospace,Industrials,Aerospace & Defense,284038856704.0,NYQ,EQUITY,3.5206450680869728e-09,5.280967602130459e-08
Austin Scott,Republican,House,GA,General Electric Co,GE,sell,spouse,2024-12-13,2025-08-14,,243.0,1K–15K,1000.0,15000.0,$166.01,166.01,166010.0,2490150.0,https://www.capitoltrades.com/politicians/S001189,Austin ScottRepublicanHouseGA,General Electric CoGE:US,14 Aug2025,13 Dec2024,days243,165.64999389648438,167.8699951171875,165.5399932861328,166.00999450683594,165.19093322753906,4957100.0,164.8300018310547,0.007158846464072166,-0.0013252287692477882,-0.05450511006046763,-0.06945067160057002,GE Aerospace,Industrials,Aerospace & Defense,284038856704.0,NYQ,EQUITY,3.5206450680869728e-09,5.280967602130459e-08
Austin Scott,Republican,House,GA,General Electric Co,GE,sell,spouse,2025-01-13,2025-08-14,,212.0,1K–15K,1000.0,15000.0,$171.57,171.57,171570.0,2573550.0,https://www.capitoltrades.com/politicians/S001189,Austin ScottRepublicanHouseGA,General Electric CoGE:US,14 Aug2025,13 Jan2025,days212,169.50999450683594,172.52000427246094,169.0,171.57000732421875,171.0016632080078,5610800.0,171.69000244140625,-0.0006989056758179846,0.030832855745795973,-0.002267965657255398,0.017374335538275606,GE Aerospace,Industrials,Aerospace & Defense,284038856704.0,NYQ,EQUITY,3.5206450680869728e-09,5.280967602130459e-08
Austin Scott,Republican,House,GA,General Electric Co,GE,sell,spouse,2025-03-04,2025-08-14,,162.0,1K–15K,1000.0,15000.0,$198.77,198.77,198770.0,2981550.0,https://www.capitoltrades.com/politicians/S001189,Austin ScottRepublicanHouseGA,General Electric CoGE:US,14 Aug2025,4 Mar2025,days162,198.0,203.0399932861328,193.25999450683594,198.77000427246094,198.11155700683594,6164200.0,201.9600067138672,-0.015795218535151756,0.018765385356767528,-0.0025091583744655164,-0.02616234541140784,GE Aerospace,Industrials,Aerospace & Defense,284038856704.0,NYQ,EQUITY,3.5206450680869728e-09,5.280967602130459e-08
Austin Scott,Republican,House,GA,Katapult Holdings Inc,KPLT,sell,spouse,2024-07-31,2025-08-14,,378.0,1K–15K,1000.0,15000.0,$20.80,20.8,20800.0,312000.0,https://www.capitoltrades.com/politicians/S001189,Austin ScottRepublicanHouseGA,Katapult Holdings IncKPLT:US,14 Aug2025,31 Jul2024,days378,20.5,21.5,20.290000915527344,20.797000885009766,20.797000885009766,40300.0,20.260000228881836,0.026505461503519845,-0.07342406896499865,0.11184180539088806,0.3162658629083532,"Katapult Holdings, Inc.",Technology,Software - Infrastructure,59947840.0,NGM,EQUITY,1.6681168162188996e-05,0.00025021752243283496
Austin Scott,Republican,House,GA,Plug Power Inc,PLUG,sell,spouse,2024-07-31,2025-08-14,,378.0,1K–15K,1000.0,15000.0,$2.47,2.47,2470.0,37050.0,https://www.capitoltrades.com/politicians/S001189,Austin ScottRepublicanHouseGA,Plug Power IncPLUG:US,14 Aug2025,31 Jul2024,days378,2.4100000858306885,2.559999942779541,2.380000114440918,2.4700000286102295,2.4700000286102295,44792500.0,2.4000000953674316,0.029166637692187747,-0.06072878284614058,0.016460889199236276,0.08810574861859026,"Plug Power, Inc.",Industrials,Electrical Equipment & Parts,1963228160.0,NCM,EQUITY,5.093651468405996e-07,7.640477202608993e-06
Lisa McClain,Republican,House,MI,Abbott Laboratories,ABT,sell,spouse,2025-07-10,2025-08-14,,34.0,1K–15K,1000.0,15000.0,$133.60,133.6,133600.0,2004000.0,https://www.capitoltrades.com/politicians/M001136,Lisa McClainRepublicanHouseMI,Abbott LaboratoriesABT:US,14 Aug2025,10 Jul2025,days34,133.72999572753906,135.0500030517578,133.00999450683594,133.60000610351562,133.00299072265625,4857100.0,133.22000122070312,0.002852461186987565,-0.01182636047060115,-0.0038028074305786535,-0.003951381197368373,Abbott Laboratories,Healthcare,Medical Devices,229305614336.0,NYQ,EQUITY,4.3609922194696315e-09,6.541488329204447e-08
Lisa McClain,Republican,House,MI,Abbott Laboratories,ABT,buy,spouse,2025-06-24,2025-08-14,,50.0,1K–15K,1000.0,15000.0,$138.08,138.08,138080.0,2071200.0,https://www.capitoltrades.com/politicians/M001136,Lisa McClainRepublicanHouseMI,Abbott LaboratoriesABT:US,14 Aug2025,24 Jun2025,days50,133.32000732421875,139.05999755859375,132.3800048828125,138.0800018310547,137.4629669189453,9894700.0,133.25999450683594,0.036169949894238496,-0.004924738742416279,0.030370923744878764,0.0516374609422074,Abbott Laboratories,Healthcare,Medical Devices,229305614336.0,NYQ,EQUITY,4.3609922194696315e-09,6.541488329204447e-08
Lisa McClain,Republican,House,MI,AbbVie Inc,ABBV,buy,spouse,2025-06-17,2025-08-14,,57.0,1K–15K,1000.0,15000.0,$185.48,185.48,185480.0,2782200.0,https://www.capitoltrades.com/politicians/M001136,Lisa McClainRepublicanHouseMI,AbbVie IncABBV:US,14 Aug2025,17 Jun2025,days57,189.16000366210938,190.61000061035156,185.02999877929688,185.47999572753906,183.89170837402344,4733900.0,190.86000061035156,-0.02818822626850981,5.396682044200851e-05,-0.021213742862590708,-0.0012385492327426713,AbbVie Inc.,Healthcare,Drug Manufacturers - General,365130285056.0,NYQ,EQUITY,2.7387484438510216e-09,4.108122665776533e-08
Lisa McClain,Republican,House,MI,AbbVie Inc,ABBV,sell,spouse,2025-07-22,2025-08-14,,22.0,1K–15K,1000.0,15000.0,$187.11,187.11,187110.0,2806650.0,https://www.capitoltrades.com/politicians/M001136,Lisa McClainRepublicanHouseMI,AbbVie IncABBV:US,14 Aug2025,22 Jul2025,days22,184.94000244140625,188.1999969482422,184.89999389648438,187.11000061035156,187.11000061035156,4432100.0,184.85000610351562,0.012226099173458183,0.018384920261797832,0.003862874741460575,0.01823033415138116,AbbVie Inc.,Healthcare,Drug Manufacturers - General,365130285056.0,NYQ,EQUITY,2.7387484438510216e-09,4.108122665776533e-08
Lisa McClain,Republican,House,MI,AbbVie Inc,ABBV,buy,spouse,2025-07-22,2025-08-14,,22.0,1K–15K,1000.0,15000.0,$187.11,187.11,187110.0,2806650.0,https://www.capitoltrades.com/politicians/M001136,Lisa McClainRepublicanHouseMI,AbbVie IncABBV:US,14 Aug2025,22 Jul2025,days22,184.94000244140625,188.1999969482422,184.89999389648438,187.11000061035156,187.11000061035156,4432100.0,184.85000610351562,0.012226099173458183,0.018384920261797832,0.003862874741460575,0.01823033415138116,AbbVie Inc.,Healthcare,Drug Manufacturers - General,365130285056.0,NYQ,EQUITY,2.7387484438510216e-09,4.108122665776533e-08
Lisa McClain,Republican,House,MI,Adobe Inc,ADBE,buy,spouse,2025-06-23,2025-08-14,,51.0,1K–15K,1000.0,15000.0,$380.12,380.12,380120.0,5701800.0,https://www.capitoltrades.com/politicians/M001136,Lisa McClainRepublicanHouseMI,Adobe IncADBE:US,14 Aug2025,23 Jun2025,days51,377.5899963378906,380.2099914550781,374.239990234375,380.1199951171875,380.1199951171875,3841800.0,376.9200134277344,0.008489816341542333,0.005840264256603334,-0.0295138832076181,-0.08256701798992637,Adobe Inc.,Technology,Software - Application,150527377408.0,NMS,EQUITY,6.643309790016003e-09,9.964964685024003e-08
Lisa McClain,Republican,House,MI,Adobe Inc,ADBE,sell,spouse,2025-07-10,2025-08-14,,34.0,1K–15K,1000.0,15000.0,$371.43,371.43,371430.0,5571450.0,https://www.capitoltrades.com/politicians/M001136,Lisa McClainRepublicanHouseMI,Adobe IncADBE:US,14 Aug2025,10 Jul2025,days34,371.989990234375,373.5,365.510009765625,371.42999267578125,371.42999267578125,4022500.0,373.3800048828125,-0.005222594090552035,-0.02175372676303655,-0.018601232653090962,-0.10726819483896026,Adobe Inc.,Technology,Software - Application,150527377408.0,NMS,EQUITY,6.643309790016003e-09,9.964964685024003e-08
Lisa McClain,Republican,House,MI,Advanced Drainage Systems Inc,WMS,buy,spouse,2025-06-17,2025-08-14,,57.0,1K–15K,1000.0,15000.0,$113.58,113.58,113580.0,1703700.0,https://www.capitoltrades.com/politicians/M001136,Lisa McClainRepublicanHouseMI,Advanced Drainage Systems IncWMS:US,14 Aug2025,17 Jun2025,days57,114.30000305175781,116.43000030517578,113.47000122070312,113.58000183105469,113.58000183105469,782100.0,115.91000366210938,-0.020101818285218065,-0.005106548879242112,-0.03933013104838248,-0.047946362735812265,"Advanced Drainage Systems, Inc.",Industrials,Building Products & Equipment,10795949056.0,NYQ,EQUITY,9.262733593988534e-08,1.38941003909828e-06
Lisa McClain,Republican,House,MI,Advanced Drainage Systems Inc,WMS,sell,spouse,2025-07-16,2025-08-14,,28.0,1K–15K,1000.0,15000.0,$110.89,110.89,110890.0,1663350.0,https://www.capitoltrades.com/politicians/M001136,Lisa McClainRepublicanHouseMI,Advanced Drainage Systems IncWMS:US,14 Aug2025,16 Jul2025,days28,114.08000183105469,114.20999908447266,109.62999725341797,110.88999938964844,110.88999938964844,838500.0,113.41999816894531,-0.02230646111921375,0.015240350353577625,-0.07197253852097245,-0.0433094997313156,"Advanced Drainage Systems, Inc.",Industrials,Building Products & Equipment,10795949056.0,NYQ,EQUITY,9.262733593988534e-08,1.38941003909828e-06
Lisa McClain,Republican,House,MI,Advanced Micro Devices Inc,AMD,buy,spouse,2025-06-17,2025-08-14,,57.0,1K–15K,1000.0,15000.0,$127.10,127.1,127100.0,1906500.0,https://www.capitoltrades.com/politicians/M001136,Lisa McClainRepublicanHouseMI,Advanced Micro Devices IncAMD:US,14 Aug2025,17 Jun2025,days57,127.93000030517578,130.6999969482422,126.58000183105469,127.0999984741211,127.0999984741211,86623900.0,126.38999938964844,0.0056175258161350605,-0.0024390052109786176,0.03132100517088963,0.10772181314685554,"Advanced Micro Devices, Inc.",Technology,Semiconductors,288070336512.0,NMS,EQUITY,3.4713744292736075e-09,5.207061643910411e-08
Lisa McClain,Republican,House,MI,Advanced Micro Devices Inc,AMD,sell,spouse,2024-10-23,2025-08-14,,294.0,15K–50K,15000.0,50000.0,$152.91,152.91,2293650.0,7645500.0,https://www.capitoltrades.com/politicians/M001136,Lisa McClainRepublicanHouseMI,Advanced Micro Devices IncAMD:US,14 Aug2025,23 Oct2024,days294,153.0,153.4499969482422,150.52000427246094,152.91000366210938,152.91000366210938,26095900.0,154.08999633789062,-0.007657814938185514,0.003466083098578876,-0.02062384628194943,-0.05622762850340234,"Advanced Micro Devices, Inc.",Technology,Semiconductors,288070336512.0,NMS,EQUITY,5.207061643910411e-08,1.7356872146368037e-07
Lisa McClain,Republican,House,MI,Advanced Micro Devices Inc,AMD,buy,spouse,2024-06-06,2025-08-14,,433.0,1K–15K,1000.0,15000.0,$166.78,166.78,166780.0,2501700.0,https://www.capitoltrades.com/politicians/M001136,Lisa McClainRepublicanHouseMI,Advanced Micro Devices IncAMD:US,14 Aug2025,6 Jun2024,days433,165.4600067138672,169.50999450683594,163.86000061035156,166.77999877929688,166.77999877929688,47153700.0,166.1699981689453,0.0036709431129160475,0.006535533912151115,0.00017990272441901478,0.08566595547715253,"Advanced Micro Devices, Inc.",Technology,Semiconductors,288070336512.0,NMS,EQUITY,3.4713744292736075e-09,5.207061643910411e-08
Lisa McClain,Republican,House,MI,Advanced Micro Devices Inc,AMD,buy,spouse,2024-03-11,2025-08-14,,520.0,15K–50K,15000.0,50000.0,$198.39,198.39,2975850.0,9919500.0,https://www.capitoltrades.com/politicians/M001136,Lisa McClainRepublicanHouseMI,Advanced Micro Devices IncAMD:US,14 Aug2025,11 Mar2024,days520,203.00999450683594,203.5500030517578,196.6999969482422,198.38999938964844,198.38999938964844,73098600.0,207.38999938964844,-0.043396499476769046,0.022027295380976364,-0.03394040319432962,0.15022034035204015,"Advanced Micro Devices, Inc.",Technology,Semiconductors,288070336512.0,NMS,EQUITY,5.207061643910411e-08,1.7356872146368037e-07
Lisa McClain,Republican,House,MI,AGCO Corp,AGCO,sell,spouse,2025-06-24,2025-08-14,,50.0,1K–15K,1000.0,15000.0,$102.14,102.14,102140.0,1532100.0,https://www.capitoltrades.com/politicians/M001136,Lisa McClainRepublicanHouseMI,AGCO CorpAGCO:US,14 Aug2025,24 Jun2025,days50,101.7300033569336,102.69000244140625,98.5999984741211,102.13999938964844,101.87405395507812,956300.0,100.55000305175781,0.01581299144339332,-0.016154313057947123,-0.009215219536223989,0.016520660601672583,AGCO Corporation,Industrials,Farm & Heavy Construction Machinery,8376117248.0,NYQ,EQUITY,1.193870585131523e-07,1.7908058776972842e-06
Lisa McClain,Republican,House,MI,AGCO Corp,AGCO,buy,spouse,2025-06-11,2025-08-14,,63.0,1K–15K,1000.0,15000.0,$102.39,102.39,102390.0,1535850.0,https://www.capitoltrades.com/politicians/M001136,Lisa McClainRepublicanHouseMI,AGCO CorpAGCO:US,14 Aug2025,11 Jun2025,days63,103.4800033569336,103.4800033569336,101.83000183105469,102.38999938964844,102.12340545654297,617000.0,102.6500015258789,-0.0025328994872437782,-0.014356882795838133,0.026569095474599975,-0.03396545472855151,AGCO Corporation,Industrials,Farm & Heavy Construction Machinery,8376117248.0,NYQ,EQUITY,1.193870585131523e-07,1.7908058776972842e-06
Lisa McClain,Republican,House,MI,Agilent Technologies Inc,A,sell,spouse,2025-07-16,2025-08-14,,28.0,1K–15K,1000.0,15000.0,$113.43,113.43,113430.0,1701450.0,https://www.capitoltrades.com/politicians/M001136,Lisa McClainRepublicanHouseMI,Agilent Technologies IncA:US,14 Aug2025,16 Jul2025,days28,113.45999908447266,114.45999908447266,111.86000061035156,113.43000030517578,113.43000030517578,2248800.0,112.94000244140625,0.0043385678517560144,0.02583091155155448,-0.06488048267586569,-0.04696686687577953,"Agilent Technologies, Inc.",Healthcare,Diagnostics & Research,33860546560.0,NYQ,EQUITY,2.9532895998238724e-08,4.4299343997358084e-07
Lisa McClain,Republican,House,MI,Agilent Technologies Inc,A,buy,spouse,2025-06-17,2025-08-14,,57.0,1K–15K,1000.0,15000.0,$116.09,116.09,116090.0,1741350.0,https://www.capitoltrades.com/politicians/M001136,Lisa McClainRepublicanHouseMI,Agilent Technologies IncA:US,14 Aug2025,17 Jun2025,days57,117.5,118.47000122070312,115.81999969482422,116.08999633789062,115.84603118896484,1577100.0,119.0199966430664,-0.024617714567432447,-0.004909981159489263,-0.0367573882224352,0.023360312407019752,"Agilent Technologies, Inc.",Healthcare,Diagnostics & Research,33860546560.0,NYQ,EQUITY,2.9532895998238724e-08,4.4299343997358084e-07
Lisa McClain,Republican,House,MI,Agree Realty Corp,ADC,buy,spouse,2025-06-11,2025-08-14,,63.0,1K–15K,1000.0,15000.0,$74.54,74.54,74540.0,1118100.0,https://www.capitoltrades.com/politicians/M001136,Lisa McClainRepublicanHouseMI,Agree Realty CorpADC:US,14 Aug2025,11 Jun2025,days63,75.19000244140625,75.22000122070312,74.12000274658203,74.54000091552734,74.01541900634766,784600.0,74.7300033569336,-0.0025425188394377907,0.0034880887179638,-0.00013416681181783758,0.022216165486300832,Agree Realty Corporation,Real Estate,REIT - Retail,8055175680.0,NYQ,EQUITY,1.241437852786843e-07,1.8621567791802649e-06
Lisa McClain,Republican,House,MI,Agree Realty Corp,ADC,sell,spouse,2025-06-17,2025-08-14,,57.0,1K–15K,1000.0,15000.0,$74.65,74.65,74650.0,1119750.0,https://www.capitoltrades.com/politicians/M001136,Lisa McClainRepublicanHouseMI,Agree Realty CorpADC:US,14 Aug2025,17 Jun2025,days57,73.87000274658203,74.77999877929688,73.16999816894531,74.6500015258789,74.12464141845703,836900.0,73.72000122070312,0.01261530507021491,0.00884120588378079,-0.0010705449947938546,-0.013870481700034671,Agree Realty Corporation,Real Estate,REIT - Retail,8055175680.0,NYQ,EQUITY,1.241437852786843e-07,1.8621567791802649e-06
Lisa McClain,Republican,House,MI,ALASKA AIR GROUP Inc,ALK,sell,spouse,2025-06-17,2025-08-14,,57.0,1K–15K,1000.0,15000.0,$46.70,46.7,46700.0,700500.0,https://www.capitoltrades.com/politicians/M001136,Lisa McClainRepublicanHouseMI,ALASKA AIR GROUP IncALK:US,14 Aug2025,17 Jun2025,days57,47.75,48.119998931884766,46.40999984741211,46.70000076293945,46.70000076293945,3309700.0,48.790000915527344,-0.04283664917749064,0.0036402176909646755,-0.09461033142455501,-0.12856875107352872,"Alaska Air Group, Inc.",Industrials,Airlines,6614181888.0,NYQ,EQUITY,1.5119027824352448e-07,2.267854173652867e-06
Lisa McClain,Republican,House,MI,ALASKA AIR GROUP Inc,ALK,buy,spouse,2025-06-11,2025-08-14,,63.0,1K–15K,1000.0,15000.0,$49.15,49.15,49150.0,737250.0,https://www.capitoltrades.com/politicians/M001136,Lisa McClainRepublicanHouseMI,ALASKA AIR GROUP IncALK:US,14 Aug2025,11 Jun2025,days63,51.709999084472656,52.04999923706055,49.04999923706055,49.150001525878906,49.150001525878906,3274400.0,51.58000183105469,-0.047111287687329195,0.009969437407067794,-0.038348641382635454,-0.10440961061798165,"Alaska Air Group, Inc.",Industrials,Airlines,6614181888.0,NYQ,EQUITY,1.5119027824352448e-07,2.267854173652867e-06
